Ip, TimeStemp, Key, Log Property, Value
127.0.0.1,03:31:29:990,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:29:990,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:29:990,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,516.00
127.0.0.1,03:31:29:990,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:29:990,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:29:990,RN_ACTUAL_BYTES_SENT,perSecond,100.00
127.0.0.1,03:31:30:002,RN_ACTUAL_BYTES_RECEIVED,perSecond,755.00
127.0.0.1,03:31:30:002,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:002,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:002,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:002,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,516.00
127.0.0.1,03:31:30:002,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:002,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:002,RN_ACTUAL_BYTES_SENT,perSecond,107.00
127.0.0.1,03:31:30:023,RN_ACTUAL_BYTES_RECEIVED,perSecond,803.00
127.0.0.1,03:31:30:023,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:023,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:023,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:023,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,550.00
127.0.0.1,03:31:30:023,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:023,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:023,RN_ACTUAL_BYTES_SENT,perSecond,107.00
127.0.0.1,03:31:30:036,RN_ACTUAL_BYTES_RECEIVED,perSecond,803.00
127.0.0.1,03:31:30:036,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:036,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:036,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:036,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,550.00
127.0.0.1,03:31:30:036,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:036,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:036,RN_ACTUAL_BYTES_SENT,perSecond,114.00
127.0.0.1,03:31:30:057,RN_ACTUAL_BYTES_RECEIVED,perSecond,851.00
127.0.0.1,03:31:30:057,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:057,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:057,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:057,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,584.00
127.0.0.1,03:31:30:057,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:057,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:057,RN_ACTUAL_BYTES_SENT,perSecond,121.00
127.0.0.1,03:31:30:069,RN_ACTUAL_BYTES_RECEIVED,perSecond,851.00
127.0.0.1,03:31:30:069,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:069,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:069,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:069,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,584.00
127.0.0.1,03:31:30:069,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:069,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:069,RN_ACTUAL_BYTES_SENT,perSecond,121.00
127.0.0.1,03:31:30:090,RN_ACTUAL_BYTES_RECEIVED,perSecond,899.00
127.0.0.1,03:31:30:090,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:090,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:090,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:090,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,618.00
127.0.0.1,03:31:30:090,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:090,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:090,RN_ACTUAL_BYTES_SENT,perSecond,128.00
127.0.0.1,03:31:30:103,RN_ACTUAL_BYTES_RECEIVED,perSecond,899.00
127.0.0.1,03:31:30:103,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:103,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:103,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:103,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,618.00
127.0.0.1,03:31:30:103,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:103,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:103,RN_ACTUAL_BYTES_SENT,perSecond,128.00
127.0.0.1,03:31:30:123,RN_ACTUAL_BYTES_RECEIVED,perSecond,947.00
127.0.0.1,03:31:30:123,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:123,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:123,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:123,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,652.00
127.0.0.1,03:31:30:123,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:123,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:123,RN_ACTUAL_BYTES_SENT,perSecond,135.00
127.0.0.1,03:31:30:136,RN_ACTUAL_BYTES_RECEIVED,perSecond,947.00
127.0.0.1,03:31:30:136,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:136,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:136,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:136,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,652.00
127.0.0.1,03:31:30:136,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:136,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:136,RN_ACTUAL_BYTES_SENT,perSecond,135.00
127.0.0.1,03:31:30:157,RN_ACTUAL_BYTES_RECEIVED,perSecond,995.00
127.0.0.1,03:31:30:157,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:157,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:157,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:157,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,686.00
127.0.0.1,03:31:30:157,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:157,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:157,RN_ACTUAL_BYTES_SENT,perSecond,135.00
127.0.0.1,03:31:30:169,RN_ACTUAL_BYTES_RECEIVED,perSecond,995.00
127.0.0.1,03:31:30:169,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:169,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:169,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:169,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,686.00
127.0.0.1,03:31:30:169,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:169,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:169,RN_ACTUAL_BYTES_SENT,perSecond,142.00
127.0.0.1,03:31:30:190,RN_ACTUAL_BYTES_RECEIVED,perSecond,1043.00
127.0.0.1,03:31:30:190,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:190,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:190,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:190,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,720.00
127.0.0.1,03:31:30:190,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:190,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:190,RN_ACTUAL_BYTES_SENT,perSecond,142.00
127.0.0.1,03:31:30:202,RN_ACTUAL_BYTES_RECEIVED,perSecond,1043.00
127.0.0.1,03:31:30:202,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:202,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:202,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:202,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,720.00
127.0.0.1,03:31:30:202,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:202,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:202,RN_ACTUAL_BYTES_SENT,perSecond,149.00
127.0.0.1,03:31:30:223,RN_ACTUAL_BYTES_RECEIVED,perSecond,1091.00
127.0.0.1,03:31:30:223,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:223,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:223,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:223,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,754.00
127.0.0.1,03:31:30:223,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:223,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:223,RN_ACTUAL_BYTES_SENT,perSecond,149.00
127.0.0.1,03:31:30:236,RN_ACTUAL_BYTES_RECEIVED,perSecond,1091.00
127.0.0.1,03:31:30:236,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:236,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:236,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:236,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,754.00
127.0.0.1,03:31:30:236,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:236,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:236,RN_ACTUAL_BYTES_SENT,perSecond,156.00
127.0.0.1,03:31:30:258,RN_ACTUAL_BYTES_RECEIVED,perSecond,1139.00
127.0.0.1,03:31:30:258,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:258,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:258,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:258,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,788.00
127.0.0.1,03:31:30:258,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:258,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:258,RN_ACTUAL_BYTES_SENT,perSecond,156.00
127.0.0.1,03:31:30:269,RN_ACTUAL_BYTES_RECEIVED,perSecond,1139.00
127.0.0.1,03:31:30:269,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:269,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:269,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:269,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,788.00
127.0.0.1,03:31:30:269,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:269,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:269,RN_ACTUAL_BYTES_SENT,perSecond,163.00
127.0.0.1,03:31:30:290,RN_ACTUAL_BYTES_RECEIVED,perSecond,1187.00
127.0.0.1,03:31:30:290,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:290,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:290,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:290,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,822.00
127.0.0.1,03:31:30:290,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:290,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:290,RN_ACTUAL_BYTES_SENT,perSecond,163.00
127.0.0.1,03:31:30:303,RN_ACTUAL_BYTES_RECEIVED,perSecond,1187.00
127.0.0.1,03:31:30:303,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:303,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:303,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:303,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,822.00
127.0.0.1,03:31:30:303,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:303,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:303,RN_ACTUAL_BYTES_SENT,perSecond,170.00
127.0.0.1,03:31:30:324,RN_ACTUAL_BYTES_RECEIVED,perSecond,1235.00
127.0.0.1,03:31:30:324,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:324,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:324,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:324,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,856.00
127.0.0.1,03:31:30:324,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:324,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:324,RN_ACTUAL_BYTES_SENT,perSecond,177.00
127.0.0.1,03:31:30:337,RN_ACTUAL_BYTES_RECEIVED,perSecond,1235.00
127.0.0.1,03:31:30:337,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:337,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:337,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:337,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,856.00
127.0.0.1,03:31:30:337,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:337,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:337,RN_ACTUAL_BYTES_SENT,perSecond,177.00
127.0.0.1,03:31:30:357,RN_ACTUAL_BYTES_RECEIVED,perSecond,1283.00
127.0.0.1,03:31:30:357,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:357,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:357,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:357,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,890.00
127.0.0.1,03:31:30:357,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:357,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:357,RN_ACTUAL_BYTES_SENT,perSecond,184.00
127.0.0.1,03:31:30:369,RN_ACTUAL_BYTES_RECEIVED,perSecond,1283.00
127.0.0.1,03:31:30:369,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:369,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:369,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:369,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,890.00
127.0.0.1,03:31:30:369,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:369,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:369,RN_ACTUAL_BYTES_SENT,perSecond,184.00
127.0.0.1,03:31:30:390,RN_ACTUAL_BYTES_RECEIVED,perSecond,1331.00
127.0.0.1,03:31:30:390,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:390,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:390,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:390,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,924.00
127.0.0.1,03:31:30:390,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:390,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:390,RN_ACTUAL_BYTES_SENT,perSecond,191.00
127.0.0.1,03:31:30:402,RN_ACTUAL_BYTES_RECEIVED,perSecond,1331.00
127.0.0.1,03:31:30:402,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:402,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:402,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:402,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,924.00
127.0.0.1,03:31:30:402,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,2.00
127.0.0.1,03:31:30:402,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:402,RN_ACTUAL_BYTES_SENT,perSecond,191.00
127.0.0.1,03:31:30:423,RN_ACTUAL_BYTES_RECEIVED,perSecond,1200.00
127.0.0.1,03:31:30:423,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:423,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:423,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:423,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,850.00
127.0.0.1,03:31:30:423,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,0.00
127.0.0.1,03:31:30:423,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:423,RN_ACTUAL_BYTES_SENT,perSecond,168.00
127.0.0.1,03:31:30:436,RN_ACTUAL_BYTES_RECEIVED,perSecond,1200.00
127.0.0.1,03:31:30:436,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:436,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:436,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:436,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,850.00
127.0.0.1,03:31:30:436,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,0.00
127.0.0.1,03:31:30:436,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:436,RN_ACTUAL_BYTES_SENT,perSecond,175.00
127.0.0.1,03:31:30:456,RN_ACTUAL_BYTES_RECEIVED,perSecond,1248.00
127.0.0.1,03:31:30:456,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:456,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:456,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:456,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,884.00
127.0.0.1,03:31:30:456,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,0.00
127.0.0.1,03:31:30:456,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:456,RN_ACTUAL_BYTES_SENT,perSecond,175.00
127.0.0.1,03:31:30:469,RN_ACTUAL_BYTES_RECEIVED,perSecond,1248.00
127.0.0.1,03:31:30:469,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:469,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:469,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:469,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,884.00
127.0.0.1,03:31:30:469,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,0.00
127.0.0.1,03:31:30:469,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:469,RN_ACTUAL_BYTES_SENT,perSecond,182.00
127.0.0.1,03:31:30:490,RN_ACTUAL_BYTES_RECEIVED,perSecond,1296.00
127.0.0.1,03:31:30:490,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:490,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:490,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:490,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,918.00
127.0.0.1,03:31:30:490,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,0.00
127.0.0.1,03:31:30:490,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:490,RN_ACTUAL_BYTES_SENT,perSecond,182.00
127.0.0.1,03:31:30:503,RN_ACTUAL_BYTES_RECEIVED,perSecond,1296.00
127.0.0.1,03:31:30:503,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:503,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:503,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:503,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,918.00
127.0.0.1,03:31:30:503,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,0.00
127.0.0.1,03:31:30:503,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:503,RN_ACTUAL_BYTES_SENT,perSecond,189.00
127.0.0.1,03:31:30:524,RN_ACTUAL_BYTES_RECEIVED,perSecond,1344.00
127.0.0.1,03:31:30:524,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:524,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:524,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:524,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,952.00
127.0.0.1,03:31:30:524,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,0.00
127.0.0.1,03:31:30:524,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:524,RN_ACTUAL_BYTES_SENT,perSecond,189.00
127.0.0.1,03:31:30:537,RN_ACTUAL_BYTES_RECEIVED,perSecond,1344.00
127.0.0.1,03:31:30:537,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:537,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:537,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:537,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,952.00
127.0.0.1,03:31:30:537,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,0.00
127.0.0.1,03:31:30:537,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:537,RN_ACTUAL_BYTES_SENT,perSecond,196.00
127.0.0.1,03:31:30:557,RN_ACTUAL_BYTES_RECEIVED,perSecond,1392.00
127.0.0.1,03:31:30:557,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:557,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:557,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:557,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,986.00
127.0.0.1,03:31:30:557,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,0.00
127.0.0.1,03:31:30:557,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:557,RN_ACTUAL_BYTES_SENT,perSecond,203.00
127.0.0.1,03:31:30:569,RN_ACTUAL_BYTES_RECEIVED,perSecond,1392.00
127.0.0.1,03:31:30:569,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:569,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:569,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:569,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,986.00
127.0.0.1,03:31:30:569,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,0.00
127.0.0.1,03:31:30:569,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:569,RN_ACTUAL_BYTES_SENT,perSecond,203.00
127.0.0.1,03:31:30:590,RN_ACTUAL_BYTES_RECEIVED,perSecond,1440.00
127.0.0.1,03:31:30:590,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:590,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:590,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:590,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1020.00
127.0.0.1,03:31:30:590,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,0.00
127.0.0.1,03:31:30:590,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:590,RN_ACTUAL_BYTES_SENT,perSecond,210.00
127.0.0.1,03:31:30:603,RN_ACTUAL_BYTES_RECEIVED,perSecond,1440.00
127.0.0.1,03:31:30:603,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:603,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:603,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:603,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1020.00
127.0.0.1,03:31:30:603,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,0.00
127.0.0.1,03:31:30:603,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:603,RN_ACTUAL_BYTES_SENT,perSecond,210.00
127.0.0.1,03:31:30:624,RN_ACTUAL_BYTES_RECEIVED,perSecond,1488.00
127.0.0.1,03:31:30:624,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:624,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:624,RN_lastPing,perSecond,0.00
127.0.0.1,03:31:30:624,RN_USER_MESSAGE_BYTES_RECEIVED_PROCESSED,perSecond,1054.00
127.0.0.1,03:31:30:624,RN_USER_MESSAGE_BYTES_PUSHED,perSecond,0.00
127.0.0.1,03:31:30:624,RN_packetlossLastSecond,perSecond,0.00
127.0.0.1,03:31:30:624,RN_ACTUAL_BYTES_SENT,perSecond,210.00
127.0.0.1,03:31:30:636,RN_ACTUAL_BYTES_RECEIVED,perSecond,1440.00
127.0.0.1,03:31:30:636,RN_bytesInResendBuffer,perSecond,0.00
127.0.0.1,03:31:30:636,RN_USER_MESSAGE_BYTES_RESENT,perSecond,0.00
127.0.0.1,03:31:30:636,RN_lastPing,perSecond,0.00
